ID,y
1,85.00226263798662
2,23.79334059575768
3,57.171502315551095
4,83.48650035049091
5,85.08627481024118
8,3.471023768841443
10,21.08948689589995
11,34.32077904854422
12,121.76503881507223
14,48.01946616940216
15,122.87356436346587
16,30.595682496785304
17,50.94355654567675
19,18.66458442253845
20,108.0255174057347
21,45.70917148413353
22,127.58383931013451
23,52.943141829271575
26,15.537998485972583
28,131.75819664062092
29,52.943141829271575
33,52.943141829271575
35,1.435991144325554
41,47.2532612643165
42,21.054592252227106
43,123.5578438789038
45,63.230511574547585
46,82.19396187937059
51,43.564709806783995
53,47.42763778371636
55,108.2556697635076
56,76.9808408092356
57,93.92752964737114
58,29.365525348622686
59,43.190695636907044
63,84.43234747713069
64,15.579861476445792
65,105.75133692737965
69,69.00674002302107
71,50.273219873827884
72,5.9780494808504665
73,21.45474108203027
76,44.790876815185236
77,130.40954556726118
78,105.32549580648308
82,25.175509283201404
83,105.75133692737965
84,108.9309290735671
85,106.97347828579554
87,148.732659924809
88,47.2532612643165
89,56.53428446411183
91,53.01607808489437
93,18.02212081173261
94,94.6435213736238
95,31.778159273466702
96,108.97977461039288
97,12.700900829030644
98,90.63961679379518
99,76.54751710222358
101,25.834834955915053
103,56.53428446411183
104,124.9104378616842
105,77.76665217900752
110,15.954464538055309
111,138.44631677701707
113,92.55747975402058
114,66.35740321996292
115,80.79040107914052
117,56.53428446411183
120,73.42828328156394
121,119.8488771328729
122,24.330522304438976
123,75.47041720978065
126,122.72836784736423
132,92.84338089371562
135,21.098829502580852
137,31.976297913816293
138,100.01450301224494
140,76.3570262517698
142,72.5254910663183
144,151.9399468340916
148,31.74579294605505
149,120.04110663958996
155,67.07622809670592
156,150.47670781622017
157,12.700900829030644
162,122.70258073076009
163,22.269470753527294
167,31.119213704609546
172,123.5578438789038
179,95.0787341923879
180,18.42015786378177
181,77.18280470745692
182,40.42056500865536
183,56.53428446411183
185,56.53428446411183
187,73.16680469338496
188,23.97588143335557
189,49.36165838646429
191,145.6679210697718
192,12.776677968334656
193,9.60560043010629
194,101.76219145544772
195,116.37219133189201
196,39.85664429024642
198,11.557632035852254
199,152.9378174406079
201,100.10670184310904
204,98.76568946248723
205,26.374992066502426
206,19.532286250290316
210,92.24679896735022
211,25.834834955915053
216,120.83159520680759
219,117.33163216339422
220,110.97666278276789
221,79.38904769000992
226,77.18280470745692
227,111.95197722586167
228,147.42864042424824
230,144.06533745968343
231,12.700900829030644
235,123.69436887729086
236,40.191632266102964
238,151.63183307470604
242,100.04786185658956
243,48.40172048772571
244,67.2539111468567
245,112.66144786275396
247,118.17464143925649
248,21.692243065627732
249,28.141736080616997
250,117.80812434004336
251,40.191632266102964
253,123.69436887729086
254,103.3139003326409
256,38.70727583864767
257,37.61308185802567
258,86.11782597655976
259,74.87153620917024
262,65.70437072771483
266,37.98797059589291
267,108.96630193951025
272,95.52795991193189
273,56.53428446411183
275,59.49750035335111
276,171.68939842201502
279,139.3581976335341
280,105.75133692737965
283,56.61504354526208
285,147.68332369150082
288,56.53428446411183
289,99.19124575214437
290,100.54606719894026
291,103.6878760689914
292,92.08664028617801
293,48.999749408800604
296,58.4445027853478
297,109.83415937799069
298,110.27557762975913
299,32.31172110503828
304,132.47599887258218
305,53.30049128963534
306,106.19470754393323
307,78.00122175174825
311,17.327940676894986
313,79.34488734242936
314,115.71569461571296
316,49.92613509603812
324,42.27629800467946
327,79.75784371826731
329,135.58804250620318
330,99.55803026878093
337,75.9864155316815
338,41.356170487019575
339,54.51025963785272
340,18.901243454573905
343,30.23147125419606
345,123.26945878942253
346,25.27628725568592
347,113.44286931471662
349,76.0691355873834
350,49.16006835974898
352,153.1558422177119
353,64.6410887983139
354,70.33928375014382
357,44.85186045091261
358,27.168829837903257
362,89.6457861956646
364,12.00815107111229
365,15.115623949147297
366,33.153434492340914
367,4.682014521547791
368,110.21706809389399
370,72.6382244314389
373,36.43408286222894
377,151.93992663554235
378,37.0479479067182
382,43.195912009741704
384,155.37805711362745
390,39.267235050784926
392,111.18243486290883
393,73.71670132186057
395,52.515851546044765
396,55.85781862137225
399,15.286636921364945
406,79.34488734242936
408,79.34488734242936
409,117.75948713950383
410,73.85798382073396
412,119.68781454206115
413,27.21071803603309
419,37.3604329718177
420,96.16024770281653
421,27.4758084548567
430,10.098813573427273
434,45.32217760191827
436,48.45201047015451
437,74.85287504230881
438,25.977810395407428
439,159.85605184342037
440,85.17625764683017
443,39.69486223918461
446,107.54458028562324
448,32.0458058706741
452,17.779857110934692
453,106.13891483924913
457,108.2575487826435
458,48.761972656575104
459,111.52196261357186
460,140.0021301072057
462,113.61343217373654
464,127.87499527162579
465,121.61699702219452
467,104.67012127095401
471,53.224332235743084
472,72.0223728240782
473,85.80879153206583
475,110.6355270940706
480,20.36737990006203
488,24.412950562065078
490,78.00122175174825
491,22.378821449435367
492,64.29385217888195
493,47.28299867823243
497,38.919782448779834
498,111.69731401217996
499,10.409895836545633
500,86.49563732519245
501,50.42486068018624
502,116.86998692219619
506,72.55740702809645
510,36.476501385001946
511,117.75539624854191
512,134.19150171208173
516,21.89860307599996
518,126.4884183617725
519,118.5582909228228
521,25.86139813798749
522,103.09263735180241
526,120.25160507657556
529,39.251384169801106
532,125.89162366309155
533,26.065040514083883
536,158.73980707892633
537,136.9797377025899
539,31.84027142218469
540,20.44871903822052
541,98.74386696402267
543,58.17429724687033
546,118.32782027628429
547,40.386915977122364
548,94.38524078957543
551,35.130640067768525
552,131.0663717232642
556,135.37298849010773
557,36.49742821246966
558,4.682014521547791
559,138.6412105256749
560,14.478914778668997
562,24.899905597847273
566,33.88206220399298
570,111.69731401217996
571,74.85287504230881
572,113.93311340660334
573,27.292433146062944
575,121.61699702219452
576,113.29595509610193
577,46.82362711168736
579,18.744543734391822
580,113.67200000769922
581,100.1992277325717
589,78.00122175174825
591,72.91114476381811
593,138.92382862223377
594,107.32314245310523
595,33.9545409573222
598,41.40366753005811
602,101.75720810516727
604,153.99097485160166
606,70.88694563895288
608,34.57421215798287
609,22.788038625148648
610,49.163350725130904
616,112.22805223874899
617,1.8020554059918241
618,77.06563382885493
620,4.11092454636028
622,109.4754665322631
623,16.808589315929456
624,116.65448092133435
626,118.23348934587709
628,127.577621750471
629,56.19789190402321
630,152.09809574695515
637,36.10559978663908
638,100.49223521882108
643,14.028235873546846
645,20.36737990006203
646,131.16447980359982
648,37.77694694162691
652,65.13269815605318
653,74.97981138965169
654,111.69731401217996
656,109.26790179263578
657,12.269790210520142
659,61.310448455578594
660,89.14169609054446
663,93.106876303253
664,152.46322787806105
666,102.73451237051317
668,90.89295653687917
669,52.256560746511724
671,1.9818191555259228
675,21.391682563648413
677,79.4950551583497
678,118.05593424813603
679,77.67574521709146
682,77.03310556907714
685,85.59492797912797
687,105.95056935475175
688,133.45482652134388
693,3.360813657021118
696,84.15058396360776
698,1.435991144325554
701,38.64983237501449
704,102.60530251869805
705,114.13060949130013
709,28.550014149073522
710,59.697468875075195
711,55.504846536745326
712,65.4624664621355
714,118.4170943641597
715,84.8687234611511
716,80.47840559065232
717,115.57957477756806
720,122.28006805533153
721,154.53826733818704
724,20.220091133760544
725,107.85006011062428
726,67.91967935452827
728,19.958545823419694
731,96.64848721146498
734,78.13485860485773
738,127.40172575629724
745,93.16346053979295
746,134.92791244528098
751,69.95381311211146
754,91.71197559933752
756,101.88287513081515
758,84.83748661270461
759,88.71353634408798
761,124.91422360324508
766,12.718841975383231
767,106.66060987535703
768,15.49479957877855
769,128.87844674538866
770,66.17330664005785
771,63.92695654080088
772,105.4738722838601
773,38.276794756674
774,104.01352096279952
776,154.9869715350635
777,31.112508812779794
780,126.85381800361304
782,21.47308494320306
787,78.630779318076
788,31.422611628998094
792,14.57288784015277
793,107.88340990523766
798,115.08515392981893
800,20.68183066353656
806,80.47840559065232
809,130.59377816616126
811,31.51675041310386
812,80.56042688635615
814,120.62760628810352
816,67.57024982232097
817,137.56977218306054
818,97.66356259122531
820,70.60022538954996
823,48.11851291717654
829,15.488978264833143
830,99.92153359059468
831,23.69194315690267
834,114.66084724989965
839,26.11751923201308
841,57.367102178224044
844,27.85408455132855
845,43.76993694835382
848,133.01625446377682
850,40.27698151745381
851,138.92037991153737
852,22.14007372347219
854,23.176121466686656
855,14.224867141798603
856,82.66977508907691
859,138.49566192408025
861,104.01352096279952
864,57.73258863373267
865,97.9515623298085
866,63.339814221928926
867,83.834435807897
869,76.15307944522301
871,67.94422523887255
872,80.47840559065232
882,85.55554468272193
883,43.70070987489133
885,135.244667265883
888,85.3645584516065
893,79.44824234552489
901,115.62193926015642
903,22.769575640701984
904,8.637554700036128
905,137.01342692082054
910,24.701296489563763
911,114.82634388126888
914,158.87766976080056
918,125.2386805998653
921,18.75737426219439
928,49.400547142015185
929,130.78791645566108
932,4.194408644683768
933,150.08195020148736
934,24.701296489563763
935,107.09922458795954
937,89.2496614002769
939,31.894061311851676
940,46.16822574828864
941,49.71991296218365
942,89.23894082417074
943,1.435991144325554
944,117.61077159603671
947,80.47840559065232
949,2.476797597259782
951,81.54245927286611
952,109.3540402529255
953,22.769575640701984
954,79.9425187262521
957,155.17304536449018
959,22.143947343972034
960,139.0596648936992
963,120.62760628810352
965,80.47840559065232
967,97.37695445831324
971,38.63258666617068
972,74.3883386754728
973,1.435991144325554
974,157.3852294964667
975,6.0265633157643
978,90.63633493252497
980,145.49680192549818
981,7.60146991834823
984,158.3389451987855
986,24.701296489563763
988,15.49479957877855
989,114.72745762981363
